title,content
[토요와이드] 어제 75명 신규 확진…사흘째 두 자릿수 확진,"추석 연휴가 막바지에 접어든 가운데 귀성·귀경객 가운데 코로나19 확진 판정을 받은 환자가 2명 확인됐습니다. 신규 확진자 수는 75명으로 사흘 연속 두 자릿수지만 연휴 이후에도 긴장의 끈을 놓을 수 없는데요. 오늘 서울 곳곳에서는 개천절 집회도 산발적으로 열려 확산 우려가 더욱 커지고 있습니다. 김윤 서울대 교수, 최영일 시사평론가와 관련 내용 짚어봅니다."
연평도 수색 현장에서 위령제 지내는 하태경 의원,공감언론 뉴시스가 독자 여러분의 소중한 제보를 기다립니다. 뉴스 가치나 화제성이 있다고 판단되는 사진 또는 영상을 뉴시스 사진영상부(n-photo@newsis.com)로 보내주시면 적극 반영하겠습니다.
개천절 ‘코로나19’ 확진자 없어…“방역지침 준수 당부”,"개천절인 오늘 전북에서는 코로나19 확진자가 발생하지 않아 누적 확진자는 백29명을 유지했습니다. 전라북도 방역 당국은 연휴 마지막 날인 내일, 종교와 귀경 활동 등으로 인해 코로나19 확산 가능성이 있다며, 방역 지침을 적극적으로 지켜달라고 당부했습니다."
현대차 '정의선 시대'… 모빌리티 혁신 앞당긴다[현대차 '정의선 시대'],"정의선 현대자동차그룹 수석부회장(사진)이 회장에 취임한다. 정주영, 정몽구 회장에 이어 정 수석부회장이 회장에 공식 취임하면 현대차그룹은 본격적인 3세 경영체제에 돌입하게 된다. 13일 재계에 따르면 현대차그룹은 14일 임시 이사회를 열고 정 수석부회장을 신임 회장으로 추대한다. 지난 2018년 9월 수석부회장으로 승진한 후 2년여 만에 그룹 회장에 오르게 되는 셈이다. 정 수석부회장은 지난 3월 정몽구 회장으로부터 현대자동차 이사회 의장을 물려받으며 실질적으로 현대차그룹을 이끌어 왔다. 1999년 현대차 자재본부 구매실장으로 입사한 정 부회장은 이후 국내영업본부 부본부장, 현대·기아차 기획총괄본부 부본부장, 기아차 대표이사를 거치며 그룹 전반을 아우르는 활발한 경영활동을 펼쳐왔다. 특히 '디자인 경영'을 앞세워 기아차를 글로벌 메이커로 성장시키기도 했다. 내부적으로도 현대기아차그룹의 체질 개선을 주도했다. 임원 직급을 간소화시키고 승진연차제도도 폐지하는 등 그룹 전반에 새로운 변화를 불러왔다. 40대와 여성 임원들도 기존에 비해 대폭 늘어났다. 올해 들어선 이재용 삼성전자 부회장, 구광모 LG그룹 회장, 최태원 SK그룹 회장과 연쇄 회동을 통해 'K-배터리 동맹' '배터리 팀코리아'라는 신조어를 만들어내기도 했다. 재계를 대표하는 최고경영자(CEO)들과의 연이은 만남은 지난달 4개 기업 총수 회동으로 이어지기도 했다. 정 부회장의 회장 취임으로 스마트 모빌리티 기업을 향한 현대차그룹의 행보는 보다 속도를 낼 것으로 전망된다. 정 부회장은 지난해 타운홀미팅에서 ""현대차의 미래에서 자동차는 절반만 차지하고 나머지는 플라잉카로 불리는 개인항공기(PAV)와 로보틱스가 될 것""이라고 밝힌 바 있다. 실제로 현대차는 올해 '국제 전자제품 박람회(CES 2020)'에서 인간 중심의 역동적 미래도시 구현을 위한 혁신적인 미래 모빌리티 비전을 공개하고 △UAM(도심 항공 모빌리티) △PBV(목적 기반 모빌리티) △Hub(모빌리티 환승 거점)를 제시하기도 했다. 재계 관계자는 ""정의선 부회장 체제를 겪으면서 현대차그룹은 과거 자동차 제조업체에서 스마트 모빌리티 기업으로 빠르게 변신하는 모습을 보여줬다""면서 ""회장 선임 이후에는 지난 2년간 보여왔던 오픈 이노베이션과 글로벌 투자 등이 더욱 활발해질 것""이라고 말했다."
"강경화, 스웨덴 외교장관과 통화…'유명희 지지 요청'","외교부에 따르면 양국 장관은 이날 오후 통화를 하고 한·스웨덴 관계 발전, 코로나19 대응, WTO 사무총장 선출 등 국제무대에서의 협력 방안 등에 대해 논의했다. 강 장관은 WTO 사무총장 선출 최종라운드에 진출한 유 본부장에 대한 스웨덴의 지지를 요청했으며, 린데 장관은 유 본부장의 전문성과 탁월한 역량을 평가했다. 양국 장관은 지난해 수교 60주년을 기념해 고위급 인사 교류가 활발히 이뤄진 것을 평가하고, 코로나19 대응과 백신 개발 등 보건 분야에서의 협력을 강화해 나가기로 했다. 아울러 양측은 한반도 정세를 공유하고, 앞으로도 한반도를 포함한 역내 정세에 대해 긴밀히 소통해 나가기로 했다고 외교부는 전했다."
대전 ‘갑천1 트리풀시티 힐스테이트’ 내일 분양공고,"대전 '갑천1 트리풀시티 힐스테이트' 아파트가 내일(7일) 분양공고를 시작으로 본격 분양에 들어갑니다. 3.3㎡ 당 평균 분양가는 천 244만 원으로 최종 결정됐으며, 84㎡와 59㎡ 천 116세대 가운데 85%인 950세대가 특별 공급으로 분양됩니다. 견본주택은 모레(8일) 온라인으로 공개되고, 19일 특별공급 청약, 20일 일반공급 1순위 청약에 이어 28일에 당첨자를 발표할 예정입니다."
민주화운동 전형으로 연세대·고려대·이화여대 등 100여명 입학,"26일 국회 교육위원회 소속 김병욱 국민의힘 의원이 교육부로부터 제출받은 '전국 대학교 민주화운동 관련 전형 합격자 현황'에 따르면, 2016년부터 올해까지 연세대 30명, 고려대 3명, 아주대 3명, 전남대 21명 등 총 98명이 민주화운동 관련자 전형으로 입학한 것으로 나타났다. 또 같은 당 곽상도 의원이 한국대학교교육협의회로부터 제출받은 '민주화운동 관련자 전형' 자료에 따르면, 이화여대는 최근 5년간 11명이 입학한 것으로 조사됐다. 이화여대는 2014년(4명), 2015년(6명)을 포함하면 총 21명이 민주화운동 관련 전형으로 입학했다. 연세대 2016년에는 의예과, 올해는 치의예과 입학자도 있었다. 고려대는 사회학과·일어일문학과·서어서문학과, 아주대 전자공학과·경제학과·사회학과, 전남대는 경영대를 포함한 15개 학과에 입학한 것으로 나타났다. 또 이화여대는 커뮤니케이션미디어학부·경영학부·과학교육과·화학생명분자과학부 등에 입핟한 것으로 조사됐다. 김 의원은 ""부모가 민주화운동을 했다는 것이 자녀의 대학 입시에서까지 중요한 스펙처럼 활용돼서야 되겠나. 자녀에게 혜택을 주려고 민주화운동을 한 것은 아니지 않나""라며 ""이대로라면 원자력 인근 거주자 전형, 지진 피해자 전형, 코로나19 특별전형도 만들어야 할 지경""이라고 지적했다. 이어 ""국민은 투명하고 공정해야 할 입시에서 특정 집단에 혜택을 준다는 사실에 허탈감을 느끼는 것""이라며 ""기회균형전형을 사회통합전형으로 통합하고 저소득층과 지방에 대한 배려를 중심으로 선발 기준을 단순화해 특혜 시비를 없애야 한다. 교육이 계층 이동의 사다리로 정상 작동할 수 있게 해야 한다""고 강조했다."
이달 중 원자력안전대책위 구성…외부위원 위촉,"지난 6월 부산시의회를 통과한 원자력 안전 조례에 따라 부산시가 이달 중으로 원자력안전대책위원회를 꾸립니다. 원자력안전대책위는 위원장과 부위원장을 포함해 20명 이내로 구성되며, 시의회와 시민단체, 학계 등에서 공개모집과 추천을 통해 16명 내외의 위원을 위촉할 예정입니다."
늘어나는 수소차…충전소는 없고 적자 경영난,"정부가 지난해 '수소경제 활성화 로드맵'을 발표한 뒤 거리에는 수소차가 눈에 띄게 늘었는데요. 하지만 여전히 수소 충전소가 부족하고 운영 중인 충전소마저 경영난에 허덕이고 있어 대책 마련이 시급합니다. 보도에 조정아 기자입니다. 대전도시공사가 위탁 운영하는 수소차 전용 충전소입니다. 대전에서 유일무이한데다 충전기도 고작 한 대 뿐이어서 충전 차량들이 줄지어 서 있습니다. 30분 이상 대기는 예삿일입니다. 지난 달 말 기준, 대전에 등록된 수소차는 모두 437대. 지난해보다 2배 넘게 늘었습니다. 결국, 충전소 한 곳에서 4백 대 넘게 감당하는 셈입니다. 그런데도 오히려 경영난은 더 심화되고 있습니다. 학하동 수소충전소의 연간 수익은 대략 1억여 원. 하지만  수소 운반 비용과 인건비 등 운영비만 3억 원이 넘게 들어  해마다 2억여 원의 손실을 시 예산으로 떠안고 있습니다. 전문가들은 단순히 '수소차 충전소'를 늘리는 것만이 능사가 아니라  관련 규제를 완화하고,  현실적인 안전기준을 마련하는 등 제도 개선이 뒷받침돼야 한다는 겁니다. 대전시는 내년 8월까지 수소 충전소 4곳을 더 늘릴 계획이지만,  수소차 대중화로의 갈 길은 아직 멀어 보입니다. KBS 뉴스 조정아입니다."
"한준호 ""IAEA 통합규제검토서비스로 원전 가동중단 해결해야""","한 의원은 이날 보도자료를 내고 ""올해 태풍 마이삭으로 고리3호기와 4호기가 8분 시차를 두고 정지됐는데, 1978년 이래 태풍 피해로 발생한 원전 정지 17건이 모두 비안전 전력계통 설비가 원인이었다""며 이같이 지적했다. IRRS는 국제원자력기구의 전문가들이 국내 원전 및 연구용원자로를 검사하고, 방재훈련 등 안전규제체제를 종합적으로 평가해 IAEA 기준에 부합하는지 검토하는 시스템이다. 한 의원은 ""국내 원전에 대한 IAEA의 종합적인 검토를 받은 지 이미 10년이 지났다""면서 ""일본 후쿠시마 원전의 오염수 방출, 서해 인접 지역에 중국의 원전 건설 등으로 높아지는 국민의 불안감 해소를 위해 IRRS 신청이 필요하다""고 강조했다."
2021년 시행 세법개정안 중 개인유사법인 강제 배당,"제 직업은 기업컨설턴트입니다. 기업컨설턴트로서 내년 세법개정안 중 ‘개인유사법인’과 관련된 ‘유보소득 배당 간주(다르게 말하면 ‘강제배당’)’라고 하는 해괴한 조치에 대한 이야기를 할까 합니다. 정부는 익년 세법개정안을 전년도 여름에 발표합니다. 공청회를 열기도 하지만 보통 연말에 국회에 상정합니다. 지금 현 시점에서 내년 세법개정안은 원안대로 통과될 확률이 높습니다. 에게 유용하게 읽힐 것입니다. 본격적으로 상술한 ‘개인유사법인’과 관련된 ‘유보소득 배당 간주(다르게 말하면 ‘강제배당’)에 대해 설명 드립니다. 1. 개인유사법인은 ‘최대주주 및 특수관계자가 80 이상 지분을 보유한 법인’을 말합니다. 즉 우리나라 중소기업 대부분이 법인의 설립자이자 대표이사가 최대주주인데, 대표이사의 특수관계자(가족과 친척)의 주식 지분이 80 이상인 법인은 ‘개인유사법인’이라고 정의한다는 것입니다. 2. ‘유보소득 배당 간주(다르게 말하면 ‘강제배당’)’는 위에 해당하는 법인이 2021년부터 사업을 영위하여 발생하는 당기순이익에 대해 배당을 안 하면 강제로 배당을 하는 것으로 간주하여 주주들에게 배당소득세를 과세하겠다는 것입니다. 3. 예를 들면 ‘(주)대한민국’이라는 ‘개인유사기업’이 2021년 한 해 동안 당기순이익 3억을 냈다고 가정을 하면, 이 금액을 배당하지 않아도 정부가 강제로 당가순이익의 절반인 1.5억을 배당하는 걸로 간주하여 주주들에게 배당소득세를 과세하겠다는 것입니다. 이 개정안의 문제점은 아래와 같습니다. 1. 미실현 이익에 대한 강제 과세입니다. 배당을 하지도 않았는데 과세를 한다는 겁니다. 2. 대한민국은 자유민주주의 국가로서 각 기업들은 회사 사정에 맞게 배당을 할 수도, 안 할 수도 있는 것인데 이것을 무조건 강제한다는 겁니다. 3. 대한민국 중소기업들 중 현실적으로 당기순이익이 남아도 이것을 매년 배당하는 회사는 거의 없습니다. 재무구조도 열악하고 운전자금 등으로 활용해야 하기 때문입니다. 4. 원칙엔 어긋나는 것이지만 사업을 해본 분들은 이해를 하실 겁니다. 회사를 운영하다 보면 신용보증기금이나 은행 등의 금융기관으로부터 자금을 차입한 경우, 혹은 회사 경영이 어려워 결손이 났을 때 금융기관의 눈치를 보아야 해서 일부러 이익을 만들어 재무제표에 반영하는 경우가 있습니다. 이렇게 서류상으로만 발생한 당기순이익에 대해 과세를 하면 업체에겐 매우 큰 부담을 줍니다. 결국 내년 세법개정안의 ‘개인유사법인’과 관련된 ‘유보소득 배당 간주’ 과세 조치는 극단적으로 말하면 위헌의 소지가 있는 무리한 법안입니다. 정부도 이걸 아는지 ‘사업 특성 등을 감안하여 제외 법인은 시행령에 규정’하겠다고 하나 7월에 열린 공청회에서 제외 법인은 벤쳐기업 정도가 해당될 것임을 시사하였습니다. 한 가지 더 말씀 드리면 기업이 사업을 영위하여 매년 남기는 당기순이익을 주주들에게 배당하지 않고 이월시키면 이것이 쌓여 미처분이익잉여금이 됩니다. 이 미처분이익잉여금의 문제점은 논외로 하고, 이걸 정부가 ‘유보소득’이라고 명명하고 있단 겁니다. 혹자들은 이걸 ‘사내유보금’이라고 합니다. 법인 대표님들께 여쭙겠습니다. 30억 정도의 미처분이익잉여금이 재무제표 계정에 있다고 가정할 때 실제로 이 돈이 현금으로 법인 통장에 있는지요?절대 그럴 수 없는 것입니다. 미처분이익잉여금은 공장설비 등의 자산에 이미 투자되어 녹아 들어가 있는 것이고 실제로 미처분이익잉여금 전액이 현금으로 존재하는 경우는 거의 없습니다.그럼에도 이걸 뻔히 아는 분들이 미처분이익잉여금을 ‘사내유보금’이라고 칭하며 왜 쌓아놓고 있느냐고 기업을 공격하고 있습니다.참으로 기가 막힌 일입니다. 그러므로 내년 세법개정안이 얘기하는 ‘개인유사기업’에 해당하는 법인의 대표님들은 2020년이 가기 전에 본인이 보유하고 있는 주식 지분을 가족들에게 분산하시기 바랍니다. 그래야 강제 배당으로 인한 주주들에 대한 과세 시 소득분산의 효과로 절세가 됩니다. 절세의 기본은 귀속처(소득이 발생하는 자)의 분산이기 때문입니다. 만약 피치 못할 사정으로 차명주주가 존재하는 법인은 차명주식을 회수해야 합니다. 그렇지 않으면 차명주주에게도 지분대로 배당이 되기 때문입니다. 스타리치 어드바이져는 기업의 상황과 특성에 맞춰 법인이 가지고 있는 다양한 위험을 분석한 사례를 통해 컨설팅을 진행하고 있다. 가지급금 정리, 임원퇴직금 중간정산, 제도 정비, 명의신탁 주식, 기업부설연구소, 직무발명보상제도, 기업 신용평가, 기업 인증, 개인사업자 법인전환, 신규 법인 설립, 상속, 증여, 기업가정신 플랜 등이 있다. 관련 사항에 대한 문의는 ‘스타리치 어드바이져’에서 가능하다."
빵집 영업이익률 15%… 커피·치킨집 보다 못벌어,"전국 9000여개 빵집의 매출액 대비 영업이익률이 15% 정도로 나타났다. 커피전문점이나 치킨 가게보다 낮은 것이다. KB금융그룹이 18일 다섯 번째 자영업 분석 시리즈로 내놓은 ‘베이커리 시장 동향’ 보고서에 따르면 8월 현재 전국에는 1만8502개(행정안전부 통계) 베이커리 전문점이 영업 중이다. 시·도 중 인구 1000명당 베이커리 매장 수가 가장 많은 곳은 제주(0.8)였고, 시·군·구 단위에서는 대구 중구(1.31)와 서울 중구(1.25), 부산 중구(1.03)가 1∼3위를 차지했다. 영업 중인 매장들의 평균 영업 기간은 8.8년이며 전체 매장의 56.4%는 5년 이상으로 집계됐다. 2017∼2019년 문을 닫은 매장도 해마다 2000개를 넘었다. 2018년 기준 베이커리 전문점의 평균 매출액은 3602만원으로 2017년보다 2.9% 줄었다. 영업이익률(15%)은 커피전문점(21.6%)이나 치킨전문점(17.6%)보다 낮았다. 같은 시점 기준 프랜차이즈 소속 베이커리 전문점은 모두 9057곳으로, 전체 베이커리 전문점 수와 매출에서 각 47%, 60%를 차지하는 것으로 추정됐다. 프랜차이즈베이커리 매장 가운데 파리바게뜨, 뚜레쥬르 양대 브랜드의 비중은 점포 수와 매출 기준으로 각 56%, 78% 수준이었다. 김태환 KB금융지주 경영연구소 연구원은 “국내 빵 소비는 당분간 계속 증가할 것으로 예상되는 만큼 베이커리 전문점 영업 여건도 비교적 양호할 것”이라며 “최근 프랜차이즈 베이커리 전문점을 중심으로 비대면 주문이나 배달 서비스도 늘고 있다”고 설명했다."
美 폼페이오 방한 '취소'에 이어 中 왕이 방한도 '보류'된 듯,"외교 소식통 등에 따르면 중국은 폼페이오 장관의 방한 이후로 추진하던 왕 부장의 10월 방한 계획을 일단 보류한 것으로 알려졌다. 앞서 폼페이오 장관은 미·일·인도·호주 4개국 안보 대화인 '쿼드(Quad)' 외교장관 회의 참석차 일본을 방문한 뒤 곧바로 한국을 찾을 예정이었다. 그러나 도널드 트럼프 미국 대통령이 신종 코로나바이러스 감염증(코로나19) 확진이 되며 전격 방한을 취소했다. 폼페이오 장관의 방한 사실이 확인된 뒤 중국도 곧바로 왕 부장의 일본 및 한국 방문을 추진하는 것으로 전해졌다. 이는 미국이 한국과 베트남, 뉴질랜드를 포함하는 '쿼드 플러스'를 추진하는 것과 연관이 있는 행보였다. 미국의 아시아태평양 지역에서의 입김 확대를 견제하기 위해 중국도 외교전에 나서는 것으로 해석이 가능했기 때문이다. 그러나 폼페이오 장관의 방한이 취소되자 중국도 일단 '쿼드 외교전'의 숨을 한 박자 늦추는 듯하다. 미국의 '쿼드 플러스' 구상이 아직은 아이디어 차원이고, 한국은 이에 대해 공식적으로 어떤 입장을 요구받은 상황은 아니기 때문이다. 아울러 미국이 트럼프 대통령의 코로나19 확진, 한 달 앞으로 다가온 대선으로 당장 쿼드 플러스에 대한 압박전을 전개할 가능성이 낮다는 계산도 깔린 것으로 보인다. 미국과 달리 중국은 왕 부장의 방한 계획 자체를 공식화하지 않기도 했다. 외교부 당국자는 이날 ""왕이 부장의 방한은 애초에 결정된 바 없는 사안""이라며 ""따라서 여기에 대해 '취소'라는 말을 쓰는 것은 적절하지 않다""라고 설명했다. 다만 4강국 핵심 외교 당국자의 방한이 잇따라 취소·보류되는 것에 대해 한국이 '패싱' 당하거나 외교적 혼선을 겪고 있다는 우려도 나온다. 이들 국가들과 논의할 사안이 쿼드뿐만은 아니기 때문이다. 특히 미국 대선과 북한의 당 창건 75주년 기념일(10일), 내년 1월 당 대회 등 주요 정치적 일정을 전후로 이뤄질 뻔한 미중 외교 수장의 방한이 잇따라 취소된 것은 외교적으로 '낙제점'을 받을 수밖에 없는 행보라는 지적도 있다."
"'2년 전 잠적' 北외교관 조성길, 한국 입국설…하태경 ""작년 7월 정착""","주이탈리아 북한대사관에서 근무하던 중 임기 만료를 얼마 남겨두지 않은 재작년 11월 10일 부인과 함께 갑자기 종적을 감췄던 조성길 전 이탈리아 북한 대사대리가 한국에 입국한 것으로 6일 알려졌다. JTBC는 6일 ""조 전 대사대리가 한국행을 선택해 지금 입국해 있는 것으로 확인됐다""고 보도했다. 국회 정보위원회 국민의힘 간사인 하태경 의원도 이날 자신의 페이스북을 통해 ""조성길 전 대사는 작년 7월 한국에 입국해 당국이 보호하고 있는 것으로 파악됐다""고 밝혔다."
"서울 강서구, 행안부 주관 재정분석 ‘최우수 자치단체’ 선정","서울 강서구(구청장 노현송)는 행정안전부가 주관한 2020년(2019 회계연도) 지방자치단체 재정분석에서 ‘최우수 자치단체’로 선정됐다고 21일 밝혔다. 구는 재정효율성 분야에서 최고 등급인 ‘가 등급’을, 계획성 분야에서 ‘다 등급’을 획득하며 종합 ‘가 등급’을 받아 ‘최우수 자치단체’로 선정돼 행정안전부 장관 표창과 특별교부세를 확보했다. 이번 성과는 지방세 등 자체수입의 증가와 함께 교부세, 조정교부금 및 인센티브사업비 등 외부재원 확보를 통해 지출에 비해 수입이 많은 안정적인 세입·세출 구조를 유지한 결과다. 아울러 고액체납액 징수 등 적극적인 체납관리 노력을 기울인 결과 지방세 징수율이 99.54%에 달해 재정효율성이 크게 향상된 것도 좋은 평가를 얻었다. 지방재정분석은 지방자치단체의 재정현황과 운영성과를 전년도 결산자료에 근거하여 종합적으로 분석·평가하는 대표적인 지방재정 모니터링 제도다. 전국 243개 지방자치단체를 대상으로 진행되었으며 건전성 4개 지표, 효율성 6개 지표, 계획성 3개 지표 등 3개 분야 13개 주요 재정지표를 바탕으로 평가를 진행했다. 강서구는 올해 매니페스토 우수사례 경진대회 최우수상과 정부합동평가 우수구에 선정되었고 2017년 기준 서울시 지역내총생산(GRDP) 성장률 1위에 오르는 등 대내외적으로 다양한 분야에서 좋은 평가를 받고 있다. 노현송 구청장은 “사회복지비 지출 비중이 60%에 달하는 구 재정여건을 고려해 세입 확충과 세출 절감을 위해 모든 공직자가 합심해 이뤄낸 성과”라며 “앞으로도 예산 낭비 요인은 없애고, 재정운용의 효율성을 높여 구민들이 보다 많은 혜택을 누릴 수 있도록 꼼꼼하게 구 살림을 챙겨 나가겠다”고 말했다."
